filename,question,A,B,C,D,correct_label
724917.mp3,Which sound event starts earliest in the given audio?,Guitar Playing,Dog Barking,Distant Sounds,Wind,B
789503.mp3,Which sound event starts earliest in the given audio?,Beeping,Camera Shutter,Singing,Waves,C
462835.mp3,Which sound event starts earliest in the given audio?,Snoring,Card Reader,Insect Buzzing,Cowbell Ringing,D
480729.mp3,Which sound event starts earliest in the given audio?,Human Speech,Distant Sounds,Vehicle Horn Honk,Squeaking,A
537491.mp3,Which sound event starts earliest in the given audio?,Electronic Beep,Bell Ringing,Distant Sounds,Cat Meowing,B
627938.mp3,Which sound event starts earliest in the given audio?,Monkey sounds,Cowbell Ringing,Raining,Monotone Sounds,C
545520.mp3,Which sound event starts earliest in the given audio?,Thud,Beeping,Electronic Game,Bicycle,D
274095.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Phone Ringing,Monotone Sounds,Alarm sound,A
27165.mp3,Which sound event starts earliest in the given audio?,Footsteps,Vacuum Cleaner,Guitar Playing,Bird Chirp,B
626550.mp3,Which sound event starts earliest in the given audio?,Singing,Ringing,Bird Chirp,Atmospheric Sounds,C
713534.mp3,Which sound event starts earliest in the given audio?,Stream_River,Screaming,Truck driving by,Piano Playing,D
217486.mp3,Which sound event starts earliest in the given audio?,Bell Ringing,Thud,Clock Ticking,Monotone Sounds,A
713965.mp3,Which sound event starts earliest in the given audio?,Doorbell,Raining,Hammer,Shouting,B
496215.mp3,Which sound event starts earliest in the given audio?,Clock Ticking,Coughing,Vehicle engine,Raining,C
113339.mp3,Which sound event starts earliest in the given audio?,Drums,Hissing,Wind,Bus sound,D
506436.mp3,Which sound event starts earliest in the given audio?,Raining,Phone Dialing,Footsteps,Vehicle engine,A
620079.mp3,Which sound event starts earliest in the given audio?,Monotone Sounds,Pig Oink,Electronic Game,Fire Alarm,B
397833.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Saxophone,Bird Chirp,Footsteps,C
435090.mp3,Which sound event starts earliest in the given audio?,Clicking,Trumpet,Shouting,Distant Sounds,D
655907.mp3,Which sound event starts earliest in the given audio?,Dog Barking,Wind,Human Speech,Monotone Sounds,A
168847.mp3,Which sound event starts earliest in the given audio?,Singing,Vehicle engine,Distant Sounds,Thumping,B
98819.mp3,Which sound event starts earliest in the given audio?,Cow Moo,Saxophone,Wind,Thud,C
501173.mp3,Which sound event starts earliest in the given audio?,Water Dripping,Human Speech,Guitar Playing,Rustling,D
51364.mp3,Which sound event starts earliest in the given audio?,Fire burning,Piano Playing,Car Honking,Explosion,A
695946.mp3,Which sound event starts earliest in the given audio?,Door sounds,Traffic Noise,Trumpet,Alarm sound,B
425171.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Bird Chirp,Bell Ringing,Security Alarm,C
270993.mp3,Which sound event starts earliest in the given audio?,Camera Shutter,Piano Playing,Clapping,Cow Moo,D
437107.mp3,Which sound event starts earliest in the given audio?,Human Speech,Printer,Clock Ticking,Horse Neigh,A
463740.mp3,Which sound event starts earliest in the given audio?,Wind,Sheep_Goat Bleat,Truck driving by,Siren,B
451509.mp3,Which sound event starts earliest in the given audio?,Doorbell,Human Speech,Traffic Noise,Insect Buzzing,C
336775.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Raining,Metallic Sounds,Footsteps,D
387671.mp3,Which sound event starts earliest in the given audio?,Vehicle engine,Siren,Machine sounds,Stream_River,A
353362.mp3,Which sound event starts earliest in the given audio?,Water Dripping,Sheep_Goat Bleat,Whistle,Trumpet,B
181569.mp3,Which sound event starts earliest in the given audio?,Car door sound,Keyboard sounds,Footsteps,Beeping,C
377153.mp3,Which sound event starts earliest in the given audio?,Violin Playing,Wind,Bird Chirp,Atmospheric Sounds,D
98202.mp3,Which sound event starts earliest in the given audio?,Violin Playing,Water Dripping,Clapping,Doorbell,A
709305.mp3,Which sound event starts earliest in the given audio?,Truck driving by,Whistle,Electronic Beep,Wind,B
480802.mp3,Which sound event starts earliest in the given audio?,Siren,Wood sounds,Screaming,Atmospheric Sounds,C
655193.mp3,Which sound event starts earliest in the given audio?,Human Speech,Phone Dialing,Bell Ringing,Dog Barking,D
646316.mp3,Which sound event starts earliest in the given audio?,Wind,Singing,Explosion,Bird Chirp,A
782993.mp3,Which sound event starts earliest in the given audio?,Drums,Machine sounds,Fire Alarm,Truck driving by,B
431322.mp3,Which sound event starts earliest in the given audio?,Airplane sound,Distant Sounds,Raining,Bell Ringing,C
504737.mp3,Which sound event starts earliest in the given audio?,Beeping,Grinding,Water Dripping,Laughter,D
455041.mp3,Which sound event starts earliest in the given audio?,Whistle,Vehicle Horn Honk,Monotone Sounds,Cow Moo,A
148633.mp3,Which sound event starts earliest in the given audio?,Train sound,Cat Meowing,Power Drill,Wood sounds,B
673728.mp3,Which sound event starts earliest in the given audio?,Atmospheric Sounds,Electronic Game,Violin Playing,Bicycle,C
331175.mp3,Which sound event starts earliest in the given audio?,Water Dripping,Vehicle engine,Saxophone,Monotone Sounds,D
482825.mp3,Which sound event starts earliest in the given audio?,Crying,Alarm sound,Pig Oink,Distant Sounds,A
486183.mp3,Which sound event starts earliest in the given audio?,Trumpet,Atmospheric Sounds,Wood sounds,Laughter,B
608437.mp3,Which sound event starts earliest in the given audio?,Cow Moo,Waves,Machine sounds,Vehicle Horn Honk,C
592394.mp3,Which sound event starts earliest in the given audio?,Elevator,Atmospheric Sounds,Machine sounds,Vehicle engine,D
417634.mp3,Which sound event starts earliest in the given audio?,Car driving by,Human Speech,Vehicle Horn Honk,Phone Ringing,A
435097.mp3,Which sound event starts earliest in the given audio?,Bell Ringing,Elevator,Vehicle engine,Laughter,B
452924.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Thunder,Vehicle engine,Vehicle Horn Honk,C
625668.mp3,Which sound event starts earliest in the given audio?,Siren,Horse Neigh,Atmospheric Sounds,Wind,D
632306.mp3,Which sound event starts earliest in the given audio?,Dog Barking,Airplane sound,Electronic Beep,Beeping,A
667787.mp3,Which sound event starts earliest in the given audio?,Guitar Playing,Vehicle Horn Honk,Hiccup,Airplane sound,B
415073.mp3,Which sound event starts earliest in the given audio?,Thud,Dog Barking,Laughter,Wind,C
723868.mp3,Which sound event starts earliest in the given audio?,Shouting,Thud,Atmospheric Sounds,Dog Barking,D
82827.mp3,Which sound event starts earliest in the given audio?,Train sound,Horse Neigh,Sewing Machine,Electronic Beep,A
671945.mp3,Which sound event starts earliest in the given audio?,Sheep_Goat Bleat,Stream_River,Squeaking,Car driving by,B
407255.mp3,Which sound event starts earliest in the given audio?,Metallic Sounds,Piano Playing,Traffic Noise,Distant Sounds,C
568242.mp3,Which sound event starts earliest in the given audio?,Sheep_Goat Bleat,Atmospheric Sounds,Explosion,White noise,D
378213.mp3,Which sound event starts earliest in the given audio?,Human Speech,Doorbell,Horse Neigh,Distant Sounds,A
372910.mp3,Which sound event starts earliest in the given audio?,Cat Meowing,Guitar Playing,Monotone Sounds,Electronic Beep,B
260617.mp3,Which sound event starts earliest in the given audio?,Human Speech,Water Dripping,Metallic Sounds,Car driving by,C
190498.mp3,Which sound event starts earliest in the given audio?,Monotone Sounds,Grinding,Wood sounds,Guitar Playing,D
130864.mp3,Which sound event starts earliest in the given audio?,Train sound,Rooster Crow,Atmospheric Sounds,Power Saw,A
718554.mp3,Which sound event starts earliest in the given audio?,Raining,Bird Chirp,Distant Sounds,Doorbell,B
258095.mp3,Which sound event starts earliest in the given audio?,Trumpet,Beeping,Human Speech,Distant Sounds,C
240959.mp3,Which sound event starts earliest in the given audio?,Human Speech,Airplane sound,Monotone Sounds,Siren,D
169230.mp3,Which sound event starts earliest in the given audio?,Raining,Distant Sounds,Saxophone,Fire Alarm,A
452095.mp3,Which sound event starts earliest in the given audio?,Doorbell,Bird Chirp,Truck driving by,Clicking,B
751192.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Siren,Humming,Vehicle engine,C
724852.mp3,Which sound event starts earliest in the given audio?,Stream_River,Monotone Sounds,Doorbell,Bell Ringing,D
667592.mp3,Which sound event starts earliest in the given audio?,Vehicle engine,Wood sounds,Screaming,Bird Chirp,A
635596.mp3,Which sound event starts earliest in the given audio?,Bicycle,Washing Machine,Pig Oink,Distant Sounds,B
339710.mp3,Which sound event starts earliest in the given audio?,Ship_Boat sound,Singing,Human Speech,Cow Moo,C
127182.mp3,Which sound event starts earliest in the given audio?,Vehicle Horn Honk,Helicopter sound,Shouting,Machine sounds,D
523436.mp3,Which sound event starts earliest in the given audio?,Bird Chirp,Explosion,Sniffing,Water Dripping,A
412002.mp3,Which sound event starts earliest in the given audio?,Siren,Human Speech,Wood sounds,Cat Meowing,B
660697.mp3,Which sound event starts earliest in the given audio?,Metallic Sounds,Cow Moo,Human Speech,Doorbell,C
177624.mp3,Which sound event starts earliest in the given audio?,Motorcycle driving by,Drums,Thud,Raining,D
193938.mp3,Which sound event starts earliest in the given audio?,Human Speech,Ringing,Traffic Noise,Monotone Sounds,A
621065.mp3,Which sound event starts earliest in the given audio?,Coughing,Bird Chirp,Atmospheric Sounds,Train sound,B
563156.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Breathing,Waves,Microwave,C
115345.mp3,Which sound event starts earliest in the given audio?,Squeaking,Human Speech,Bicycle,Bird Chirp,D
667739.mp3,Which sound event starts earliest in the given audio?,Vehicle Horn Honk,Thunder,Train sound,Singing,A
355339.mp3,Which sound event starts earliest in the given audio?,Coughing,Dog Barking,Helicopter sound,Card Reader,B
773805.mp3,Which sound event starts earliest in the given audio?,Stream_River,Distant Sounds,Clapping,Ship_Boat sound,C
677186.mp3,Which sound event starts earliest in the given audio?,Atmospheric Sounds,Vehicle engine,Guitar Playing,Jackhammer,D
438822.mp3,Which sound event starts earliest in the given audio?,Human Speech,Card Reader,Sewing Machine,Thunder,A
625136.mp3,Which sound event starts earliest in the given audio?,Footsteps,Electronic Game,Cat Meowing,Atmospheric Sounds,B
686592.mp3,Which sound event starts earliest in the given audio?,Insect Buzzing,Phone Ringing,Wind,Explosion,C
379349.mp3,Which sound event starts earliest in the given audio?,Monkey sounds,Grinding,Piano Playing,Raining,D
172596.mp3,Which sound event starts earliest in the given audio?,Thunder,Guitar Playing,Card Reader,Airplane sound,A
426335.mp3,Which sound event starts earliest in the given audio?,Cow Moo,Water Dripping,Metallic Sounds,Human Speech,B
261543.mp3,Which sound event starts earliest in the given audio?,Trumpet,ATM Machine,Waves,Hissing,C
570360.mp3,Which sound event starts earliest in the given audio?,Clock Ticking,Piano Playing,Cranking,Bird Chirp,D
36160.mp3,Which sound event starts earliest in the given audio?,Cheering,Hammer,Doorbell,Trumpet,A
388961.mp3,Which sound event starts earliest in the given audio?,Monotone Sounds,Washing Machine,Guitar Playing,Hiccup,B
77396.mp3,Which sound event starts earliest in the given audio?,Drums,Atmospheric Sounds,Thumping,Ship_Boat sound,C
69610.mp3,Which sound event starts earliest in the given audio?,Human Speech,Thumping,Elevator,Saxophone,D
377030.mp3,Which sound event starts earliest in the given audio?,Singing,Monotone Sounds,Clapping,Camera Shutter,A
713971.mp3,Which sound event starts earliest in the given audio?,Thud,Raining,Car driving by,Distant Sounds,B
565934.mp3,Which sound event starts earliest in the given audio?,Vehicle Horn Honk,Bird Chirp,Train sound,Atmospheric Sounds,C
245800.mp3,Which sound event starts earliest in the given audio?,Piano Playing,Fire burning,Human Speech,Machine sounds,D
463961.mp3,Which sound event starts earliest in the given audio?,Ticking,Singing,Wind,Coughing,A
611048.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Piano Playing,Explosion,Raining,B
613970.mp3,Which sound event starts earliest in the given audio?,Atmospheric Sounds,Cat Meowing,Machine sounds,Car driving by,C
405085.mp3,Which sound event starts earliest in the given audio?,Electronic Game,Distant Sounds,Announcement,Vehicle engine,D
66351.mp3,Which sound event starts earliest in the given audio?,Machine sounds,Helicopter sound,Distant Sounds,Water Dripping,A
343456.mp3,Which sound event starts earliest in the given audio?,Monotone Sounds,Singing,Thunder,Beeping,B
153630.mp3,Which sound event starts earliest in the given audio?,Fire Alarm,Announcement,Violin Playing,Phone Ringing,C
249526.mp3,Which sound event starts earliest in the given audio?,Machine sounds,Atmospheric Sounds,Sheep_Goat Bleat,Alarm sound,D
81567.mp3,Which sound event starts earliest in the given audio?,Human Speech,Ticking,Distant Sounds,Electronic Game,A
438401.mp3,Which sound event starts earliest in the given audio?,Monotone Sounds,Announcement,Metallic Sounds,Bus sound,B
340173.mp3,Which sound event starts earliest in the given audio?,Distant Sounds,Vehicle engine,Clapping,Waves,C
82468.mp3,Which sound event starts earliest in the given audio?,Washing Machine,Vehicle Horn Honk,Car Honking,Distant Sounds,D
140139.mp3,Which sound event starts earliest in the given audio?,Singing,Pig Oink,Wind,Microwave,A
407151.mp3,Which sound event starts earliest in the given audio?,Thunder,Human Speech,Insect Buzzing,Ship_Boat sound,B
668625.mp3,Which sound event starts earliest in the given audio?,Siren,Stream_River,Machine sounds,Bus sound,C
82081.mp3,Which sound event starts earliest in the given audio?,Cow Moo,Breathing,Car driving by,Grinding,D
387807.mp3,Which sound event starts earliest in the given audio?,Water Dripping,Snoring,Machine sounds,Insect Buzzing,A
27158.mp3,Which sound event starts earliest in the given audio?,Fire Alarm,Machine sounds,Shouting,Atmospheric Sounds,B
519133.mp3,Which sound event starts earliest in the given audio?,Wood sounds,Electronic Game,Vehicle engine,Trumpet,C
538786.mp3,Which sound event starts earliest in the given audio?,Wolf Howl,Wind,Atmospheric Sounds,Bell Ringing,D
638069.mp3,Which sound event starts earliest in the given audio?,Motorcycle driving by,Vehicle Horn Honk,Elevator,Footsteps,A
106013.mp3,Which sound event starts earliest in the given audio?,Atmospheric Sounds,Vehicle engine,Human Speech,Fan,B
